itemId,title,genres
421,The Paris Wife,Historical|Historical Fiction|Fiction|Historical|Romance|Cultural|France
422,Complete Harry Potter Boxed Set,
423,The Elite,Young Adult|Romance|Science Fiction|Dystopia|Fantasy
424,Il nome della rosa,
425,Go Ask Alice,
426,A Confederacy of Dunces,
427,The Importance of Being Earnest,Classics|Plays|Fiction|Drama|Humor|Literature|Plays|Theatre|Academic|School|Humor|Comedy|Romance
428,The Mark of Athena,Fantasy|Young Adult|Fantasy|Mythology
429,The Colour of Magic,
430,海辺のカフカ [Umibe no Kafuka],
431,Red Dragon,
432,"I, Robot",Science Fiction|Fiction|Classics|Short Stories
433,Dark Lover,Romance|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal Romance|Fantasy
434,Crescendo,Young Adult|Fantasy|Paranormal|Angels|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Supernatural|Fiction|Fantasy|Urban Fantasy|Young Adult|Teen
435,Before I Fall,Young Adult|Contemporary|Fiction|Romance|Fantasy
436,The God of Small Things,Fiction|Cultural|India|Historical|Historical Fiction|Contemporary
437,The Invention of Wings,Historical|Historical Fiction|Fiction|Historical|Book Club
438,What Alice Forgot,Fiction|Womens Fiction|Chick Lit|Contemporary|Romance
439,A Brief History of Time: From the Big Bang to Black Holes,
440,Fall of Giants,Historical|Historical Fiction|Fiction|Historical
441,Under the Dome,Horror|Fiction|Science Fiction|Thriller
442,Snow Crash,Science Fiction|Fiction|Science Fiction|Cyberpunk
443,Just Listen,Young Adult|Romance|Contemporary|Fiction|Realistic Fiction
444,Winnie-the-Pooh,
445,Before I Go to Sleep,Fiction|Mystery|Thriller|Suspense|Thriller|Mystery Thriller
446,A Study in Scarlet,Classics|Mystery|Fiction|Mystery|Crime|Mystery|Detective
447,Brisingr,Fantasy|Young Adult|Fantasy|Dragons|Fiction
448,The Purpose Driven Life: What on Earth am I Here For?,
449,Betrayed: a House of Night Novel,
450,Storm Front,Fantasy|Fantasy|Urban Fantasy|Mystery|Fiction|Fantasy|Paranormal|Fantasy|Magic
451,Northanger Abbey,
452,The 5th Wave,Young Adult|Science Fiction|Science Fiction|Dystopia
453,Cold Mountain,Historical|Historical Fiction|Fiction|Historical|Romance|Military History|Civil War
454,If You Give a Mouse a Cookie,
455,Something Blue,Womens Fiction|Chick Lit|Fiction|Romance|Contemporary|Adult|Adult Fiction|Romance|Contemporary Romance|Relationships|Audiobook|Novels
456,A Streetcar Named Desire,Plays|Classics|Drama|Fiction|Academic|School
457,The Historian,Fiction|Historical|Historical Fiction|Fantasy|Mystery|Historical
458,Station Eleven,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic
459,En man som heter Ove,
460,Clockwork Princess,Fantasy|Young Adult|Romance|Fantasy|Paranormal
461,The Good Earth,Classics|Fiction|Historical|Historical Fiction|Cultural|China|Literature
462,Ways of Seeing,Nonfiction|Art|Philosophy|Writing|Essays|Art|Art History|Art|Photography
463,Dragonfly in Amber,Historical|Historical Fiction|Romance|Fantasy|Fiction|Science Fiction|Time Travel|Historical
464,Holy Bible: King James Version,Religion|Classics|Nonfiction|Christian|Religion|Christianity|History|Philosophy|Reference|Spirituality|Christianity|Lds
465,In Her Shoes,Womens Fiction|Chick Lit|Fiction|Romance
466,The Hobbit,
467,The Brief Wondrous Life of Oscar Wao,Fiction|Contemporary|Magical Realism|Novels
468,Their Eyes Were Watching God,Classics|Fiction|Historical|Historical Fiction|Academic|School|Cultural|African American
469,Fantastic Beasts and Where to Find Them,
470,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,
471,Mansfield Park,
472,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,
473,In the Woods,Mystery|Fiction|Mystery|Crime|Thriller|Thriller|Mystery Thriller
474,The God Delusion,Nonfiction|Religion|Science|Philosophy|Religion|Atheism
475,Where She Went,Young Adult|Romance|Contemporary|Fiction|Realistic Fiction
476,The World According to Garp,Fiction|Classics|Contemporary|Literature|Novels
477,Killing Floor,Thriller|Mystery|Fiction|Mystery|Crime|Suspense
478,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",
479,Il Principe,
480,The Amber Spyglass,Fantasy|Young Adult|Fiction
481,Wizard's First Rule,Fantasy|Fiction|Fantasy|Epic Fantasy
482,The Kitchen House,Historical|Historical Fiction|Fiction|Historical|Book Club
483,Franny and Zooey,Fiction|Classics|Short Stories|Literature
484,Choke,Fiction|Contemporary|Humor|Novels
485,Братья Карамазовы,
486,The City of Ember,Young Adult|Science Fiction|Dystopia|Fantasy|Science Fiction|Fiction
487,The Andromeda Strain,Science Fiction|Fiction|Thriller
488,The Green Mile,Horror|Fiction|Fantasy|Thriller
489,The Prophet,Poetry|Philosophy|Classics|Fiction|Spirituality|Religion
490,Maus: A Survivor's Tale : My Father Bleeds History,
491,Untamed: A House of Night Novel,
492,Speaker for the Dead,
493,Mere Christianity,Nonfiction|Christian|Religion|Religion|Theology|Religion|Christianity|Classics
494,The Secret History,Fiction|Mystery|Contemporary
495,A Heartbreaking Work of Staggering Genius,Fiction
496,The Clan of the Cave Bear,Historical|Historical Fiction|Fiction|Fantasy|Historical|Classics|Romance|Adventure|Historical Fiction|Prehistoric|Adult|Adult Fiction
497,Black Beauty,Classics|Fiction|Childrens|Animals|Young Adult
498,Война и миръ,
499,American Psycho,Fiction|Horror|Classics|Thriller|Mystery|Crime
500,The Princess Diaries,Young Adult|Romance|Womens Fiction|Chick Lit|Fiction|Contemporary
501,The No. 1 Ladies' Detective Agency ,
502,"The Walking Dead, Vol. 1: Days Gone Bye",
503,2001: A Space Odyssey,Science Fiction|Fiction|Classics|Science Fiction Fantasy|Space|Fantasy|Novels|Audiobook|Literature|Speculative Fiction
504,Redeeming Love,Christian Fiction|Christian|Fiction|Romance|Historical|Historical Fiction|Historical
505,Left Behind:  A Novel of the Earth's Last Days,
506,The One,Young Adult|Romance|Science Fiction|Dystopia
507,The Hunger Games Box Set,
508,Nickel and Dimed: On (Not) Getting By in America,
509,Remember Me?,Womens Fiction|Chick Lit|Romance|Fiction|Contemporary
510,The Great Hunt,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy|Fantasy|High Fantasy
511,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,
512,The Complete Tales of Edgar Allan Poe,
513,The Hiding Place,
514,The Adventures of Sherlock Holmes,Classics|Mystery|Fiction|Short Stories|Mystery|Crime|Mystery|Detective|Literature|Adventure|Literature|19th Century|Historical|Historical Fiction
515,The Prince of Tides,Fiction|American|Southern|Classics|Contemporary|Romance
516,The Amazing Adventures of Kavalier & Clay,Fiction|Historical|Historical Fiction|Literature
517,Perfect Chemistry,Romance|Young Adult|Contemporary|Romance|Contemporary Romance
518,Peter Pan,
519,Pretties,Young Adult|Science Fiction|Dystopia|Science Fiction
520,ねじまき鳥クロニクル [Nejimakidori kuronikuru],
521,The Lincoln Lawyer ,
522,Cloud Atlas,Fiction|Science Fiction|Fantasy|Historical|Historical Fiction
523,The Things They Carried,Fiction|Historical|Historical Fiction|War|Classics|Short Stories
524,Wall and Piece,Art|Nonfiction
525,Pandemonium,Science Fiction|Fantasy
526,Darkly Dreaming Dexter,Fiction|Mystery|Mystery|Crime|Thriller|Horror
527,Living Dead in Dallas,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Fiction|Romance|Mystery|Romance|Paranormal Romance|Fantasy|Supernatural|Adult
528,The Dragon Reborn ,
529,Gulliver’s Travels,
530,Much Ado About Nothing,
531,Beowulf,
532,Batman: Year One,
533,Go Set a Watchman,Fiction|Historical|Historical Fiction|Classics
534,When You Are Engulfed in Flames,Humor|Nonfiction|Autobiography|Memoir|Writing|Essays|Short Stories|Humor|Comedy
535,Daughter of Smoke & Bone,Fantasy|Young Adult|Romance|Fantasy|Paranormal|Paranormal|Angels
536,Red Queen,Fantasy|Young Adult|Science Fiction|Dystopia|Romance
537,The Power of Habit,
538,Midnight in the Garden of Good and Evil,Nonfiction|Crime|True Crime|Mystery|Mystery|Crime
539,Hopeless,Romance|New Adult|Young Adult|Contemporary
540,A Little Princess,
541,The Truth About Forever,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
542,The horse and his boy,
543,Last Sacrifice ,
544,Little House on the Prairie,
545,The Velveteen Rabbit,
546,Zen and the Art of Motorcycle Maintenance,Philosophy|Fiction|Classics|Spirituality
547,The War of the Worlds,
548,Pretty Little Liars,Young Adult|Mystery|Contemporary
549,Corduroy,Childrens|Picture Books|Childrens
550,The Omnivore's Dilemma,
551,Life After Life,Fiction|Historical|Historical Fiction|Fantasy|Historical|Science Fiction|Time Travel
552,The Rescue,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
553,Needful Things,Horror|Fiction|Thriller
554,Voyager,
555,"Hamlet: Screenplay, Introduction And Film Diary",
557,The Virgin Suicides,Fiction|Contemporary|Young Adult|Classics
558,Dead to the World,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance|Fiction|Mystery
559,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,
560,Madame Bovary,
561,The Phantom Tollbooth,
562,The Way of Kings,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
563,Club Dead,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Fiction|Romance|Mystery
564,It's Kind of a Funny Story,Young Adult|Fiction|Contemporary|Health|Mental Health
565,The Well of Ascension ,
566,After You,Fiction|Romance|Womens Fiction|Chick Lit|Contemporary
567,The Language of Flowers,Fiction|Contemporary|Romance|Book Club|Adult Fiction
568,Batman: The Dark Knight Returns,
569,The Angel Experiment,Young Adult|Fantasy|Science Fiction
570,High Fidelity,Fiction|Music|Contemporary|Humor|Romance
571,The Guardian,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
572,Oryx and Crake,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic|Fantasy
573,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",
574,Kitchen Confidential: Adventures in the Culinary Underbelly,Nonfiction|Food and Drink|Food|Autobiography|Memoir|Biography|Food and Drink|Cooking
575,Timeline,Fiction|Science Fiction|Thriller|Science Fiction|Time Travel|Historical|Historical Fiction
576,Candide,Classics|Fiction|Philosophy|Cultural|France|Literature
577,Tuck Everlasting,Fantasy|Young Adult|Classics|Fiction|Childrens
579,Are You My Mother?,
580,The Story of Art,Art|Nonfiction|History|Art|Art History|Reference|Architecture|Classics|Design|Literature|20th Century|Art|Art Design
581,Scarlet,Young Adult|Fantasy|Science Fiction|Romance
582,"Rich Dad , Poor Dad",
583,Silence ,
584,The Magicians,Fantasy|Fiction|Fantasy|Magic|Fantasy|Urban Fantasy|Young Adult
585,デスノート #1 (Desu Nōto) Taikutsu (退屈),
586,A Great and Terrible Beauty,Young Adult|Fantasy|Historical|Historical Fiction|Fiction|Historical
587,Everything Is Illuminated,Fiction|Historical|Historical Fiction|Contemporary|Novels
588,The Bourne Supremacy,Fiction|Thriller|Mystery|Spy Thriller|Espionage|Suspense
589,Easy,Romance|New Adult|Contemporary|Young Adult|Romance|Contemporary Romance|Academic|College
590,David Copperfield,
591,The Absolutely True Diary of a Part-Time Indian,
592,Мастер и Маргарита,
593,A Wizard of Earthsea,Fantasy|Fiction|Young Adult|Classics
594,Because of Winn-Dixie,
595,A Separate Peace,Classics|Fiction|Young Adult|Academic|School|Historical|Historical Fiction
596,The Rainmaker,Fiction|Thriller|Mystery
597,Don Quijote de La Mancha,
598,Assassin's Apprentice,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
599,The Restaurant at the End of the Universe,Science Fiction|Fiction|Humor|Fantasy
600,Torment,Young Adult|Fantasy|Paranormal|Angels|Fantasy|Paranormal|Romance
601,The Tale of Peter Rabbit,Childrens|Classics|Childrens|Picture Books|Fiction
602,The Silver Chair,
603,The Hero of Ages,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
604,"Girl, Interrupted",Nonfiction|Autobiography|Memoir|Psychology
605,"Are You There, Vodka? It's Me, Chelsea",Humor|Nonfiction|Autobiography|Memoir|Humor|Comedy|Biography
606,Jonathan Livingston Seagull,
607,City of Heavenly Fire,Fantasy|Young Adult|Fantasy|Paranormal|Romance
608,Love You Forever,
609,Cell,Horror|Fiction|Horror|Zombies|Thriller
610,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Nonfiction|History|Sports and Games|Sports|Biography|Historical
611,The Silmarillion,
612,The Drawing of the Three,Fantasy|Fiction|Horror|Science Fiction
613,The Forgotten Garden,Fiction|Historical|Historical Fiction|Mystery|Historical|Cultural|Australia|Romance|Adult Fiction|European Literature|British Literature|Adult|Book Club
614,Der Prozeß,
615,This Lullaby,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
616,Plain Truth,Fiction|Mystery|Contemporary
617,Orange Is the New Black: My Year in a Women's Prison,Nonfiction|Autobiography|Memoir|Biography
618,The Hound of the Baskervilles,
619,"Thinking, Fast and Slow",Nonfiction|Psychology|Science|Business|Economics
620,The Mists of Avalon,Fantasy|Fiction|Historical|Historical Fiction|Mythology|Arthurian|Science Fiction Fantasy
621,"Are You There God? It's Me, Margaret",Young Adult|Fiction|Childrens|Classics
622,Nights in Rodanthe,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
623,Mr. Mercedes,Fiction|Thriller|Horror|Mystery|Mystery|Crime
624,All Together Dead,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Fiction|Romance|Mystery
625,Midwives,Fiction|Contemporary
626,The Polar Express,
627,The True Story of the Three Little Pigs,
628,Patriot Games,Fiction|Thriller|Suspense|Mystery|Spy Thriller|Espionage|Action|War|Military Fiction|Adventure|Thriller|Mystery Thriller|Thriller|Spy Thriller
629,Veronika decide morrer,
630,"Lean In: Women, Work, and the Will to Lead",
631,Dead as a Doornail ,
632,"Shatter Me (Shatter Me, #1)",
633,Starship Troopers,Science Fiction|Fiction|Classics
634,I've Got Your Number,Womens Fiction|Chick Lit|Romance|Contemporary Romance|Humor|Funny|Romance
635,Sofies Verden,
636,The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion ,
637,The Martian Chronicles,Science Fiction|Fiction|Classics|Short Stories
638,A Visit From the Goon Squad,
639,Heidi,
640,Prey,Fiction|Science Fiction|Thriller
641,The Last Battle,Fantasy|Fiction|Classics|Young Adult|Childrens
642,World Without End,Historical|Historical Fiction|Fiction|Historical
643,Chosen: A House of Night Novel,
644,Slammed,Romance|New Adult|Young Adult|Contemporary|Romance|Contemporary Romance
645,"Beastly (Beastly, #1, Kendra Chronicles, #1)",
646,Tales of Caunterbury,
647,Baby Proof,Womens Fiction|Chick Lit|Romance|Fiction
648,Inheritance,Young Adult|Fantasy|Dragons|Fiction
649,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],
650,Uncle Tom's Cabin or Life Among the Lowly,
651,Le Fantôme de l'Opéra,
652,"Definitely Dead (Sookie Stackhouse, #6)",
653,Ensaio Sobre a Cegueira,
654,Freedom,Fiction|Contemporary|Novels
655,Crossed,Young Adult|Science Fiction|Dystopia|Romance
656,"I'd Tell You I Love You, But Then I'd Have to Kill You",Young Adult|Romance|Mystery|Contemporary
657,The White Tiger,Fiction|Cultural|India|Contemporary|Asian Literature|Indian Literature
658,The Corrections,Fiction|Contemporary|Novels
659,Dreams from My Father,
660,Congo,Fiction|Science Fiction|Thriller|Adventure
661,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",
662,Interpreter of Maladies,Short Stories|Fiction|Cultural|India
663,A People's History of the United States: 1492 to Present ,
664,Breakfast at Tiffany's,Classics|Fiction|Short Stories
665,The Passage,Horror|Fiction|Science Fiction|Fantasy|Paranormal|Vampires|Apocalyptic|Post Apocalyptic
666,Anansi Boys,Fantasy|Fiction|Fantasy|Urban Fantasy|Fantasy|Mythology
667,Along for the Ride,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
668,Everything I Never Told You,Fiction|Mystery|Contemporary|Historical|Historical Fiction|Audiobook
669,La casa de los espíritus,
670,The Dead Zone,Horror|Thriller|Fiction|Fantasy
671,The Mysterious Affair at Styles,
672,Murder in the Calais Coach,
673,Americanah,Fiction|Cultural|Africa|Contemporary|Feminism|Literary Fiction
674,Suzanne's Diary for Nicholas,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
675,Firestarter,Horror|Fiction|Thriller|Science Fiction
676,Entwined with You,Romance|Adult Fiction
677,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction|Sports and Games|Sports|Health|Sports|Fitness|Adventure|Science|Travel|Autobiography|Memoir|Biography|Audiobook
678,The Storied Life of A.J. Fikry,Fiction|Contemporary|Writing|Books About Books|Adult|Adult Fiction
679,Mad About Madeline,
680,Think and Grow Rich,
681,Little House In The Big Woods,
682,Jonathan Strange & Mr Norrell,Fantasy|Fiction|Historical|Historical Fiction|Historical|Fantasy|Magic
683,A Bend in the Road,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
684,The House of Hades,Fantasy|Young Adult|Fantasy|Mythology
685,Gone,Young Adult|Science Fiction|Dystopia|Science Fiction|Fantasy|Fiction|Fantasy|Paranormal|Adventure|Romance|Fantasy|Supernatural|Young Adult|Teen
686,The Wedding,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
687,1776,History|Nonfiction|North American Hi...|American History|Historical|Military History|American Revolution
688,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction|Religion|History|Crime|True Crime|Mystery|Crime
689,Beautiful Ruins,Fiction|Historical|Historical Fiction|Cultural|Italy|Romance
690,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Nonfiction|Politics|Biography|Autobiography|Memoir|Biography|Autobiography
691,On Writing: A Memoir of the Craft,Nonfiction|Language|Writing|Autobiography|Memoir|Biography
692,Firefly Lane,Fiction|Womens Fiction|Chick Lit|Romance|Contemporary
693,Sphere,Science Fiction|Fiction|Thriller
